CUI1,AUI1,STYPE1,REL,CUI2,AUI2,STYPE2,RELA,RUI,SRUI,SAB,SL,RG,DIR,SUPPRESS,CVF,cui2
C0043144,NULL,CUI,RO,C0035204,NULL,CUI,NULL,R28754665,NULL,MTH,MTH,NULL,NULL,N,NULL,C0043144
C0043144,NULL,CUI,RO,C0425449,NULL,CUI,NULL,R56496419,NULL,MTH,MTH,NULL,NULL,N,NULL,C0043144
C0043144,NULL,CUI,RO,C2203181,NULL,CUI,NULL,R94723950,NULL,MTH,MTH,NULL,NULL,N,NULL,C0043144
C0231875,NULL,CUI,RO,C0004096,NULL,CUI,NULL,R03360921,NULL,MTH,MTH,NULL,NULL,N,NULL,C0231875
C0231875,NULL,CUI,RO,C0006266,NULL,CUI,NULL,R03360922,NULL,MTH,MTH,NULL,NULL,N,NULL,C0231875
C0231875,NULL,CUI,RB,C0035204,NULL,CUI,NULL,R28754631,NULL,MTH,MTH,NULL,NULL,N,NULL,C0231875
C0013404,NULL,CUI,RB,C0037088,NULL,CUI,NULL,R02818284,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RB,C1457887,NULL,CUI,NULL,R02818285,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RB,C0159053,NULL,CUI,NULL,R02818286,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0392194,NULL,CUI,NULL,R02998844,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0743330,NULL,CUI,NULL,R02998845,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0796462,NULL,CUI,NULL,R02998847,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0239202,NULL,CUI,NULL,R02998848,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0520825,NULL,CUI,NULL,R02998849,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0085619,NULL,CUI,NULL,R02998852,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0004096,NULL,CUI,NULL,R03362627,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0020440,NULL,CUI,NULL,R03362628,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C3203358,NULL,CUI,NULL,R03362630,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0033931,NULL,CUI,NULL,R03362632,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C1145670,NULL,CUI,NULL,R03362635,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0037315,NULL,CUI,NULL,R03362638,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0699949,NULL,CUI,NULL,R03362640,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0264334,NULL,CUI,NULL,R03362641,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0859927,NULL,CUI,NULL,R03362644,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0476273,NULL,CUI,NULL,R03362646,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0007222,NULL,CUI,NULL,R03362648,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0264342,NULL,CUI,NULL,R03362649,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0277854,NULL,CUI,NULL,R03362654,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0425449,NULL,CUI,NULL,R03362655,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0553668,NULL,CUI,NULL,R03362656,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0220854,NULL,CUI,NULL,R03362657,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0003129,NULL,CUI,NULL,R106413726,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0003130,NULL,CUI,NULL,R106439927,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C2024878,NULL,CUI,NULL,R111655305,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0035234,NULL,CUI,NULL,R13405892,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0035242,NULL,CUI,NULL,R13418704,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0546947,NULL,CUI,NULL,R14947255,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0225386,NULL,CUI,NULL,R165023306,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C3808046,NULL,CUI,NULL,R172838955,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0035222,NULL,CUI,NULL,R18925992,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RN,C0003578,NULL,CUI,NULL,R19519048,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0020578,NULL,CUI,NULL,R25625281,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0035204,NULL,CUI,NULL,R28754949,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0423729,NULL,CUI,NULL,R28773455,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0231807,NULL,CUI,NULL,R33162813,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RB,C0029601,NULL,CUI,NULL,R33162815,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0035203,NULL,CUI,NULL,R41999815,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C1963100,NULL,CUI,NULL,R72214290,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0013404,NULL,CUI,RO,C0024115,NULL,CUI,NULL,R91965387,NULL,MTH,MTH,NULL,NULL,N,NULL,C0013404
C0553668,NULL,CUI,RB,C1457887,NULL,CUI,NULL,R02818288,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0004096,NULL,CUI,NULL,R03362659,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0033931,NULL,CUI,NULL,R03362662,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0037315,NULL,CUI,NULL,R03362667,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0392194,NULL,CUI,NULL,R03362669,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0699949,NULL,CUI,NULL,R03362670,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0264334,NULL,CUI,NULL,R03362671,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0476273,NULL,CUI,NULL,R03362674,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0007222,NULL,CUI,NULL,R03362676,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0239202,NULL,CUI,NULL,R03362677,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0520825,NULL,CUI,NULL,R03362678,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0264342,NULL,CUI,NULL,R03362679,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0277854,NULL,CUI,NULL,R03362683,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0231807,NULL,CUI,NULL,R03362684,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0425449,NULL,CUI,NULL,R03362685,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0013404,NULL,CUI,NULL,R03362686,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0085619,NULL,CUI,NULL,R03362687,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0220854,NULL,CUI,NULL,R03362688,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0003129,NULL,CUI,NULL,R106413728,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0003130,NULL,CUI,NULL,R106439929,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0035234,NULL,CUI,NULL,R13405894,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0035242,NULL,CUI,NULL,R13418705,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0546947,NULL,CUI,NULL,R14947257,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0225386,NULL,CUI,NULL,R165023308,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0035222,NULL,CUI,NULL,R18925993,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0003578,NULL,CUI,NULL,R19519066,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0020578,NULL,CUI,NULL,R25625282,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0035204,NULL,CUI,NULL,R28754951,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0423729,NULL,CUI,NULL,R28773457,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0859927,NULL,CUI,NULL,R38371765,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0035203,NULL,CUI,NULL,R41999817,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0553668,NULL,CUI,RO,C0024115,NULL,CUI,NULL,R91965389,NULL,MTH,MTH,NULL,NULL,N,NULL,C0553668
C0004096,NULL,CUI,RB,C0035228,NULL,CUI,NULL,R02657996,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RB,C0024117,NULL,CUI,NULL,R02657998,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RB,C0392707,NULL,CUI,NULL,R02657999,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0856716,NULL,CUI,NULL,R02841172,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0236072,NULL,CUI,NULL,R02841175,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155883,NULL,CUI,NULL,R02841176,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155879,NULL,CUI,NULL,R02841179,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155880,NULL,CUI,NULL,R02841180,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155882,NULL,CUI,NULL,R02841181,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155878,NULL,CUI,NULL,R02841182,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155881,NULL,CUI,NULL,R02841183,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155886,NULL,CUI,NULL,R02841184,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0549336,NULL,CUI,NULL,R02841185,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0347950,NULL,CUI,NULL,R02841187,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0006266,NULL,CUI,NULL,R03023284,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0006277,NULL,CUI,NULL,R03023285,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0033931,NULL,CUI,NULL,R03023286,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0085129,NULL,CUI,NULL,R03023287,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0282556,NULL,CUI,NULL,R03023288,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0694548,NULL,CUI,NULL,R03023291,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0375321,NULL,CUI,NULL,R03023292,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0235906,NULL,CUI,NULL,R03023293,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0043144,NULL,CUI,NULL,R03023295,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0231875,NULL,CUI,NULL,R03023297,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0013404,NULL,CUI,NULL,R03023298,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0553668,NULL,CUI,NULL,R03023299,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,A7850156,CUI,RQ,C0004096,A0874654,AUI,clinically_similar,R03688815,NULL,RAM,RAM,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0038218,NULL,CUI,NULL,R101329277,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C2984299,NULL,CUI,NULL,R125059227,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C0037763,NULL,CUI,NULL,R135806298,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C1260881,NULL,CUI,NULL,R146189807,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RB,C0035204,NULL,CUI,NULL,R28754799,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0155877,NULL,CUI,NULL,R28755254,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C1319018,NULL,CUI,NULL,R28755348,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RN,C0004099,NULL,CUI,NULL,R28755435,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C1840085,NULL,CUI,NULL,R61793981,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C1869116,NULL,CUI,NULL,R61793989,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0004096,NULL,CUI,RO,C1969640,NULL,CUI,NULL,R78261838,NULL,MTH,MTH,NULL,NULL,N,NULL,C0004096
C0038218,A10758718,CUI,RQ,C0004096,A0874654,AUI,clinically_similar,R03689401,NULL,RAM,RAM,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RB,C0347950,NULL,CUI,NULL,R101329261,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RN,C0155879,NULL,CUI,NULL,R101329272,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RN,C0155882,NULL,CUI,NULL,R101329274,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RO,C0006266,NULL,CUI,NULL,R101329276,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RB,C0004096,NULL,CUI,NULL,R101329278,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RB,C0035204,NULL,CUI,NULL,R101329280,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C0038218,NULL,CUI,RO,C4319581,NULL,CUI,NULL,R174250712,NULL,MTH,MTH,NULL,NULL,N,NULL,C0038218
C2984299,NULL,CUI,RO,C0004096,NULL,CUI,NULL,R125059228,NULL,MTH,MTH,NULL,NULL,N,NULL,C2984299
C2984299,NULL,CUI,RO,C0155886,NULL,CUI,NULL,R126033158,NULL,MTH,MTH,NULL,NULL,N,NULL,C2984299
C0037763,NULL,CUI,RO,C0393593,NULL,CUI,NULL,R106413194,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0004096,NULL,CUI,NULL,R135806297,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0027765,NULL,CUI,NULL,R135806299,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RB,C1457887,NULL,CUI,NULL,R40232328,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0239367,NULL,CUI,NULL,R40232330,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0239368,NULL,CUI,NULL,R40232332,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0239369,NULL,CUI,NULL,R40232334,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0239721,NULL,CUI,NULL,R40232338,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0240183,NULL,CUI,NULL,R40232340,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0152167,NULL,CUI,NULL,R40232342,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0152168,NULL,CUI,NULL,R40232344,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0600030,NULL,CUI,NULL,R40232346,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0026826,NULL,CUI,NULL,R40232350,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C1271100,NULL,CUI,NULL,R40232352,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0014863,NULL,CUI,NULL,R40232356,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0424790,NULL,CUI,NULL,R40232358,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0026837,NULL,CUI,NULL,R40232360,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0015644,NULL,CUI,NULL,R40232362,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0023066,NULL,CUI,NULL,R40232365,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0036572,NULL,CUI,NULL,R40232367,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0443306,NULL,CUI,NULL,R40232371,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0008489,NULL,CUI,NULL,R40232373,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0030193,NULL,CUI,NULL,R40232375,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0240302,NULL,CUI,NULL,R40232377,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0700153,NULL,CUI,NULL,R40232383,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0003286,NULL,CUI,NULL,R40232387,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0684219,NULL,CUI,NULL,R40232389,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RB,C0549469,NULL,CUI,NULL,R40232411,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RB,C0026650,NULL,CUI,NULL,R40232415,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0026821,NULL,CUI,NULL,R40232419,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0026838,NULL,CUI,NULL,R40232421,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RB,C0026857,NULL,CUI,NULL,R40232425,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0037766,NULL,CUI,NULL,R40232427,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0152163,NULL,CUI,NULL,R40232429,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0027125,NULL,CUI,NULL,R40232431,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0004158,NULL,CUI,NULL,R48541309,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0231530,NULL,CUI,NULL,R54626883,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C1704276,NULL,CUI,NULL,R54626885,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RO,C0026845,NULL,CUI,NULL,R67560099,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C1841639,NULL,CUI,NULL,R72215019,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RN,C0278151,NULL,CUI,NULL,R92277077,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C0037763,NULL,CUI,RB,C0392702,NULL,CUI,NULL,R98449878,NULL,MTH,MTH,NULL,NULL,N,NULL,C0037763
C1260881,NULL,CUI,RO,C0004096,NULL,CUI,NULL,R146189808,NULL,MTH,MTH,NULL,NULL,N,NULL,C1260881
C1260881,NULL,CUI,RB,C1319018,NULL,CUI,NULL,R28755344,NULL,MTH,MTH,NULL,NULL,N,NULL,C1260881
C0035204,NULL,CUI,RN,C0038218,NULL,CUI,NULL,R101329279,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0003130,NULL,CUI,NULL,R106439939,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C1800706,NULL,CUI,NULL,R106442253,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C2921392,NULL,CUI,NULL,R116660247,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0024117,NULL,CUI,NULL,R146188035,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0035242,NULL,CUI,NULL,R28754478,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0024121,NULL,CUI,NULL,R28754495,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C1145670,NULL,CUI,NULL,R28754497,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0035232,NULL,CUI,NULL,R28754499,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0035455,NULL,CUI,NULL,R28754501,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0037199,NULL,CUI,NULL,R28754503,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0037315,NULL,CUI,NULL,R28754505,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0040425,NULL,CUI,NULL,R28754509,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0040584,NULL,CUI,NULL,R28754511,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0035244,NULL,CUI,NULL,R28754513,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0679406,NULL,CUI,NULL,R28754515,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0040588,NULL,CUI,NULL,R28754517,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0392315,NULL,CUI,NULL,R28754523,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0235558,NULL,CUI,NULL,R28754525,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0392319,NULL,CUI,NULL,R28754527,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0264219,NULL,CUI,NULL,R28754531,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0155901,NULL,CUI,NULL,R28754533,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0151536,NULL,CUI,NULL,R28754535,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0155893,NULL,CUI,NULL,R28754537,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0155896,NULL,CUI,NULL,R28754539,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0161818,NULL,CUI,NULL,R28754541,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0155897,NULL,CUI,NULL,R28754543,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
C0035204,NULL,CUI,RN,C0035508,NULL,CUI,NULL,R28754547,NULL,MTH,MTH,NULL,NULL,N,NULL,C0035204
